
1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False

1,2,False
3,1,False
4,1,False
